approx_gold_evidence_words_retrieved,avg_fraction_of_paper_retrieved,avg_latency_ms,avg_paper_words,avg_retrieved_units,avg_retrieved_words,evidence_coverage_per_1000_words,evidence_coverage_per_unit,evidence_coverage_rate,evidence_hit_per_1000_words,evidence_hit_per_unit,evidence_hit_rate,family_name,first_evidence_rank,gold_evidence_density,harness_name,median_fraction_of_paper_retrieved,median_retrieved_words,non_gold_context_burden,p95_fraction_of_paper_retrieved,p95_latency_ms,p95_retrieved_words,question_count,seed_hit_rate
143.88937302877594,1.1439290553035875,0.22125771144278614,3427.5671641791046,18.61492537313433,3560.855721393035,0.21723051038493132,0.041554101897270594,0.7735265057653118,0.2391956765940324,0.04575582638443446,0.8517412935323383,paragraph_triple,4.202102803738318,0.04319077716772851,dense_only_baseline,1.1284755512943432,3475.0,3416.9663483642603,1.7552602436323366,0.412,5519.0,1005,0.8517412935323383
145.44597822672443,1.152081418787471,0.6795512437810943,3427.5671641791046,18.61492537313433,3593.481592039801,0.2190421549867024,0.042284561235010225,0.7871239518254441,0.23979294737375498,0.04629035706649562,0.8616915422885573,paragraph_triple,4.099307159353349,0.04337457902286139,simple_hybrid_baseline,1.1356536037270486,3513.0,3448.035613813078,1.7587412587412588,1.563,5569.0,1005,0.8616915422885573
130.94142196179504,0.8984818031095407,0.5909611940298516,3427.5671641791046,14.63681592039801,2776.878606965174,0.2552581314554294,0.04842725688068991,0.7088208444924862,0.28988488094474524,0.05499660095173351,0.8049751243781095,paragraph_triple,2.5798090040927693,0.049950777362537044,simple_hybrid_minimal_adjacency_control,0.8728070175438597,2758.0,2645.93718500338,1.4196230598669624,1.189,4262.0,1005,0.7293532338308458
141.83989951378013,1.1704068336177609,0.32629353233830827,3427.5671641791046,18.61492537313433,3672.3800995024876,0.2077597000176254,0.04098714190519835,0.7629725878233341,0.23003504444363762,0.045381654906991656,0.844776119402985,paragraph_triple,4.876325088339223,0.0414072364968364,sparse_only_baseline,1.148694665153235,3679.0,3530.5401999887085,1.7988366456616578,0.659,5628.0,1005,0.844776119402985
145.15874364769886,0.9391899164729854,0.17352636815920405,3427.5671641791046,15.959203980099502,3010.643781094527,0.2619278348969723,0.04941170049655616,0.7885714072281237,0.28588454164445415,0.05393104308248644,0.8606965174129353,semantic_balanced,4.054335260115607,0.051933316124123496,dense_only_baseline,1.0,3277.0,2865.4850374468297,1.0,0.329,4029.0,1005,0.8606965174129353
145.63411678202723,0.9393214939461393,0.22223980099502463,3427.5671641791046,15.959203980099502,3011.492537313433,0.2630242126946295,0.04963251642439872,0.7920954536626179,0.2871256050618691,0.05418043518922626,0.8646766169154229,semantic_balanced,3.8849252013808977,0.052050650422941505,simple_hybrid_baseline,1.0,3277.0,2865.8584205314064,1.0,0.419,4015.0,1005,0.8646766169154229
138.72748328285633,0.8062885371711626,0.24466766169154283,3427.5671641791046,13.318407960199005,2502.071641791045,0.3038492866026826,0.05708284996667515,0.7602526833870118,0.33723298743091296,0.0633545013074337,0.8437810945273632,semantic_balanced,2.8120104438642297,0.05783006859001399,simple_hybrid_minimal_adjacency_control,0.8236953455571228,2483.0,2363.3441585081896,1.0,0.435,3499.0,1005,0.7621890547263681
147.24872706395095,0.9425700890094433,0.2482049751243784,3427.5671641791046,15.959203980099502,3025.8547263681594,0.2609767657528514,0.04948102556432253,0.7896777801255414,0.2841185616234745,0.05386869505580148,0.8597014925373134,semantic_balanced,4.486111111111111,0.05226847853788695,sparse_only_baseline,1.0,3277.0,2878.6059993042086,1.0,0.466,4045.0,1005,0.8597014925373134
152.0228469407574,0.9860387559866849,0.17017213930348257,3427.5671641791046,11.818905472636816,3271.1830845771146,0.24838210331979374,0.0687460727029678,0.8125033348913945,0.2676774328760814,0.07408654655665937,0.8756218905472637,semantic_coarse,3.419318181818182,0.05118839702176058,dense_only_baseline,1.0,3277.0,3119.160237636359,1.0,0.32,5721.0,1005,0.8756218905472637
152.3936595444058,0.9860602594181649,0.3419820895522392,3427.5671641791046,11.818905472636816,3271.2407960199007,0.24908745959410006,0.0689425143036862,0.8148250596011788,0.2682810575627122,0.07425492507156087,0.8776119402985074,semantic_coarse,3.197278911564626,0.05124615710829241,simple_hybrid_baseline,1.0,3277.0,3118.847136475496,1.0,0.651,5763.0,1005,0.8776119402985074
